,id,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,_64,_65,_66,_67,_68,_69,_70,_71,_72,_73,_74,_75,_76,_77,_78,_79,_80,_81,_82,_83,_84,_85,_86,_87,_88,_89,_90,_91,_92,_93,_94,_95,_96,_97,_98,_99,_100,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,principal_component_17,principal_component_18,principal_component_19,principal_component_20,principal_component_21,principal_component_22,moisture,fat,protein,43_50,_43_smooth,_50_smooth,43_50_ratio,43_50_smooth
_68,0.07357973572336016,0.9676217041576929,0.9673588911702424,0.967091633018028,0.9668242092613293,0.9665666655600302,0.966331043105175,0.9661307343491627,0.9659755940871475,0.9658633580714651,0.9657964418661984,0.9657801409888108,0.9658228073327589,0.9659359490426553,0.9661299698621677,0.9664139688628114,0.9667759674423417,0.9672036254348662,0.9676934261802763,0.9682383250426394,0.9688126656132624,0.96936376794087,0.9698335401220516,0.9701891308502578,0.9704379976235334,0.9706248792656814,0.9707978398413526,0.9710111362455793,0.9713011348446343,0.9716904722480132,0.9721438530457672,0.9725913578902355,0.9729508490236694,0.9731934555333336,0.9733627640697741,0.9735341882871175,0.9737532615638019,0.9740255470651026,0.9743626648040248,0.9748075066236728,0.9754483899202507,0.9763823814178453,0.9776705252102854,0.9792947248848016,0.9811354612150336,0.9830283006481937,0.9848295109051058,0.9864771390708921,0.9880104570724692,0.9895103794593008,0.9910430982948341,0.9926186254809154,0.9941705909032846,0.995591485821823,0.9967706727624712,0.9976590130549392,0.9982808217817949,0.9987038042515664,0.9990002781516845,0.9992258760014516,0.9994071368968803,0.9995557424479845,0.9996787384970308,0.9997784369987719,0.9998585582125583,0.9999200608093108,0.9999640476804774,0.999990807816341,1.0,0.9999902454941698,0.9999595004562355,0.9999057355253358,0.9998265257193221,0.9997183532579903,0.9995769655515527,0.9994017090823611,0.9991906729689384,0.9989390928659893,0.9986434120851136,0.9983015303241642,0.9979037787861813,0.9974464126542919,0.9969298064874399,0.996357081125344,0.9957358283968853,0.9950725348180858,0.9943812668945194,0.9936683012183206,0.9929266194908547,0.9921429261862257,0.9913102075631048,0.9904262371488142,0.9894979943393258,0.9885405416807854,0.987572663412756,0.9866167657535784,0.9856843605302092,0.9847956437568469,0.9839594525527668,0.9831794790543619,0.9824473437318291,0.9928617545924131,-0.11641533970816148,0.1216948102271151,-0.04020793011871418,-0.059708815393061755,0.03147395077314112,0.0020746444082152876,0.10051725436113328,-0.04457963875965175,0.06939793200414404,0.08926018450476833,0.18037771147024134,-0.29075123653395907,-0.9119541737314124,-0.9404320637050056,-0.9285610783416798,-0.8680204917594994,0.48646573856344716,-0.8590817130286704,0.9898445049587044,0.9555217296277995,0.9911610643459493,-0.4793805093513404,0.456444064968047,-0.3278893620435287,0.24039911361141958,0.9794067983604874,0.9911303688235773,0.5029755289231603,0.23003875837435772
_69,0.07354616055839183,0.9673397764310596,0.9670846406306755,0.9668247145760627,0.9665642784091739,0.9663134418119422,0.9660843194128607,0.9658903553907986,0.9657414615626523,0.9656353714863254,0.9655743882243292,0.9655638249411749,0.9656122018145308,0.9657311577377764,0.9659312177520155,0.9662215292241128,0.9665900835513352,0.9670244575942585,0.9675212492671561,0.9680735975468525,0.9686557369238933,0.969214835322786,0.9696924023921414,0.9700552117293046,0.9703105323769309,0.9705031794710912,0.9706814954727686,0.970900425351831,0.9711971919913791,0.9715950054773749,0.9720587817159284,0.972518214627656,0.9728902382897799,0.9731450286817935,0.973325576007312,0.973507353409973,0.9737363299664538,0.9740182618613351,0.9743645097697894,0.9748171274053695,0.9754631131663154,0.9763981440370106,0.9776819448804221,0.9792956957668065,0.9811201616128509,0.982992241246328,0.9847703968694603,0.9863951686771797,0.9879074437133466,0.9893891015116459,0.9909062106003851,0.992468473798752,0.9940092065988657,0.9954209286469483,0.9965934843619416,0.9974785211945641,0.9981011419620278,0.9985291384081934,0.9988343792848285,0.9990713591436603,0.99926573133379,0.9994284261576863,0.999566193872639,0.9996812444198371,0.9997775485259837,0.9998559181263094,0.9999174578614262,0.9999622646078333,0.9999902454941698,1.0,0.9999893978788926,0.9999562024662327,0.999897979597738,0.9998112360389495,0.9996918142445634,0.9995385756517321,0.9993496566131183,0.9991203757829117,0.9988471227025922,0.9985277301103203,0.9981528132249545,0.9977184705176462,0.99722500397282,0.9966753828827546,0.996077001958056,0.9954360696281239,0.9947663146158894,0.9940740078904556,0.9933524102018803,0.9925885587358464,0.9917756546637818,0.9909114012406984,0.990002689232469,0.989064376345957,0.9881150502202845,0.9871769275070491,0.9862614246304018,0.9853885278995259,0.9845669064710028,0.9838002234240812,0.9830802839997317,0.9929118868418962,-0.11795890101573328,0.1183479064544237,-0.037837241319309635,-0.059126646957931586,0.030536666335455917,0.002193566667086597,0.10045020099808075,-0.04470671835735717,0.06947884133476286,0.08941546469687796,0.17998776451360163,-0.2913544940807523,-0.9118627535091676,-0.9405404369364276,-0.9285199464079538,-0.8681405737666963,0.4868792956891321,-0.8591736781890569,0.9899184661396607,0.955752718146922,0.9911932682816297,-0.48065537956068116,0.45752219072105943,-0.3287786199023289,0.24155711247488776,0.9794058683657068,0.9909942515226671,0.5038079831689406,0.23119763767346999
_70,0.0734954926757075,0.967132677930603,0.9668861828873297,0.9666345473313241,0.966382055387293,0.9661388788643974,0.9659172012150533,0.9657305041455981,0.9655887422506418,0.9654896685620842,0.9654354823940345,0.9654314822562112,0.9654863797724701,0.9656119437154079,0.9658188333195641,0.9661162360592764,0.966492122671382,0.9669339944383596,0.9674385908104657,0.9679992216509805,0.9685900303940623,0.9691580434786027,0.9696443721796117,0.9700153826030226,0.9702780985497652,0.970477365085874,0.9706618343687079,0.970887214613679,0.9711916769039651,0.9715989900194043,0.9720742975548271,0.9725468636430895,0.9729326583772814,0.9732008168451594,0.9733935833960121,0.9735863716687869,0.9738255495070016,0.9741170558228437,0.974471909441696,0.9749312447868566,0.975580575404728,0.9765140315279862,0.9777899113847547,0.9793886380562405,0.9811913242764151,0.9830362909899277,0.9847843463352225,0.9863788054529667,0.9878624186015683,0.9893180786301561,0.9908116531196792,0.9923524300029397,0.9938733963669806,0.9952673096374034,0.9964250330444201,0.9972995935082507,0.9979172614144369,0.9983458961359415,0.9986567512680293,0.9989027027434542,0.9991082369897906,0.9992834273717919,0.9994346061094598,0.9995639607906176,0.9996757315170048,0.9997705665869279,0.9998495508395118,0.9999124336317722,0.9999595004562355,0.9999893978788926,1.0,0.9999886415559324,0.9999528427857421,0.9998892668139044,0.9997938241784405,0.9996648526257319,0.9995003849162699,0.9992959204383083,0.9990478305447132,0.998753824180132,0.9984048488292491,0.997996851553222,0.9975299655752088,0.9970069606768321,0.9964349545436002,0.9958198928898903,0.9951751030805873,0.9945067899144232,0.9938085610899745,0.9930678556950132,0.9922780951250331,0.9914369117034006,0.9905510628817895,0.9896351549229565,0.9887075218114645,0.9877901078887484,0.9868942225298558,0.9860395610398559,0.9852346440592182,0.9844831074885914,0.9837769739929474,0.9930069697110726,-0.11911198281568064,0.11458669947572052,-0.03551490875054747,-0.05855626668687922,0.02963498240644697,0.0022487568045149392,0.10029283007979586,-0.044805851464794134,0.06961191791705643,0.08956101177761452,0.17947186345584062,-0.29200180206688364,-0.9118421513624551,-0.9407551610287469,-0.9285608367851541,-0.8683182068844144,0.4873876724278872,-0.8593314940472856,0.9900334612518757,0.9560515867892817,0.9912751422216146,-0.4821813732094235,0.4588399587689295,-0.32972935026304534,0.24316381431970566,0.9794966175216634,0.9909003673180397,0.5050071310975907,0.23281144614859697
_71,0.07348924551810944,0.9669632985971967,0.966726145462456,0.966483496866404,0.966239640967949,0.9660048118276581,0.9657912577563065,0.9656125012084364,0.9654785398416328,0.9653871518979205,0.965340422559259,0.9653436278963455,0.9654056904714462,0.9655385159113453,0.9657529028085392,0.9660580791088508,0.9664420026184191,0.9668921035185312,0.9674052629817225,0.9679749629027432,0.9685752542280491,0.9691530146462068,0.9696489363004982,0.970028946174313,0.9702997964806082,0.9705063541499575,0.9706976239262377,0.9709301473043183,0.9712431323045216,0.9716609139546731,0.972148868228821,0.9726357820569949,0.9730366043623915,0.9733193385287969,0.973525384669205,0.9737300180256719,0.9739799903999975,0.9742814453632295,0.9746449984786546,0.9751107207078886,0.9757624896129947,0.9766927432469814,0.9779582663590969,0.9795386901691041,0.9813155164098637,0.9831285956243794,0.984841288181396,0.9863999055534881,0.9878493020165691,0.9892734287976677,0.9907379091203347,0.9922515250922344,0.9937469467484745,0.9951172752710931,0.996254658208625,0.9971138484896034,0.997722548897165,0.9981487483838389,0.9984629288310984,0.9987160950780078,0.9989313995709074,0.999117970018489,0.9992816036400033,0.9994245059344812,0.9995511519429927,0.999662063841782,0.9997583257976926,0.9998393433907364,0.9999057355253358,0.9999562024662327,0.9999886415559324,1.0,0.999987723556777,0.9999485878704282,0.9998785509434379,0.9997754347621798,0.9996371545381579,0.9994593876692135,0.9992384681500086,0.998971979829115,0.9986512178191539,0.9982719735109922,0.9978341716879946,0.997340328031951,0.9967972432138731,0.9962105902031023,0.9955932602072456,0.9949513889279589,0.9942789187662462,0.9935637316227183,0.9927994927083299,0.9919838077210087,0.9911232723866242,0.9902321772770386,0.9893285371460487,0.9884339792179765,0.9875596840452122,0.986725030792305,0.9859383731736332,0.9852033115387154,0.9845120937428534,0.9931243110734488,-0.1200119002010818,0.11051651464426457,-0.033253475403514705,-0.0580392631123892,0.02881897279887752,0.002276303219760742,0.10014778691203505,-0.04496599542224077,0.06972728447020379,0.08968253633795853,0.1790071722979331,-0.29264340576633063,-0.911834109182035,-0.9409668038411992,-0.9286070001110711,-0.8684849917572944,0.4878542667252333,-0.8595394867812867,0.9901662675855873,0.9563774375240799,0.991382394650878,-0.4839166129906469,0.4603638553214929,-0.33076886935220623,0.24509508627766624,0.979644222676919,0.9908272590514056,0.5064969343707255,0.23475382080474022
_72,0.0735256493024964,0.9668189615404452,0.966591847715504,0.9663588754606491,0.9661243374134861,0.9658985334978399,0.9656937758356015,0.96552363020386,0.9653981371022815,0.9653151041694493,0.9652764921558089,0.9652875562394919,0.9653574416869394,0.9654982016164996,0.9657207793869899,0.9660344454499036,0.9664271513568589,0.9668862580105237,0.9674087864332845,0.9679883957921782,0.968599035089671,0.9691874202315189,0.9696937966630439,0.9700836197879165,0.9703633498924936,0.9705778744354878,0.9707765969550359,0.9710169717794924,0.9713393349635533,0.9717686086848033,0.9722704012244106,0.9727729717197332,0.9731901793988582,0.9734887978669862,0.9737092924020366,0.9739267324371721,0.9741882429273209,0.9745001815582742,0.9748727078121852,0.9753446874981873,0.9759982128731406,0.9769238825404558,0.9781768709553383,0.9797359760292262,0.9814831293419353,0.9832598317334623,0.9849322127251722,0.9864498039327242,0.9878597871749787,0.9892472439579192,0.9906775158371203,0.9921588002642533,0.9936234618476774,0.9949650389873977,0.9960771873658923,0.9969166782297877,0.9975128753421529,0.9979339475720723,0.9982494590537588,0.9985083162661251,0.9987321948985397,0.9989291763559416,0.9991044405792693,0.9992602391769269,0.9994012591409186,0.9995279189321954,0.9996413271157978,0.9997405610688482,0.9998265257193221,0.999897979597738,0.9999528427857421,0.999987723556777,1.0,0.9999865001268596,0.9999432085060108,0.999867422136761,0.9997569536281472,0.9996076495847654,0.9994157751811924,0.9991787926571559,0.9988883697403991,0.9985401344898182,0.9981337596211283,0.9976714623132009,0.9971596947886245,0.9966038396174423,0.9960163132715754,0.9954031815685515,0.9947587140950671,0.9940712780302153,0.9933348050868596,0.9925469200166751,0.9917140277734015,0.9908500413884312,0.9899725926499348,0.9891029464966385,0.9882521315550244,0.9874391894236233,0.9866722880935238,0.9859549815741178,0.9852797546887104,0.9932565967932199,-0.12069685767919543,0.10615019370575612,-0.031056467229740106,-0.05759526580309061,0.02809705342591375,0.002252961544824683,0.10003084971302244,-0.045172354012409585,0.06978084711548488,0.08978547446459574,0.1786200110182311,-0.2933023744819065,-0.9118384962675594,-0.9411618270659314,-0.9286475544416224,-0.8686360860452321,0.48829722822790456,-0.8597766804996946,0.9903102679338773,0.9567137345810487,0.9915071549027183,-0.4858567085776701,0.4620934659311971,-0.33192139988728914,0.24732724331392378,0.9798388080774572,0.9907674830357325,0.5082641517337262,0.23700057412932635
_73,0.07354871053408542,0.9667084035503772,0.9664919280025404,0.9662692344036485,0.9660446243890063,0.9658284693630524,0.9656331482086435,0.9654722634689954,0.9653558876187348,0.965281880332929,0.9652520782208529,0.9652716943921084,0.965350116934483,0.9654995582577766,0.9657311210452475,0.9660541177223898,0.9664565000981056,0.9669255588131128,0.9674584759051473,0.9680490848204207,0.9686712265778694,0.9692714486256807,0.9697895126877915,0.9701903442548485,0.9704800537598307,0.9707035268855466,0.9709106313151973,0.9711598548641133,0.9714927986486432,0.9719350010318459,0.9724523189235293,0.9729724186058457,0.9734079633707269,0.9737243533699873,0.9739609708553952,0.9741925991405892,0.974466749813094,0.9747900053991817,0.9751719756948086,0.97565019692664,0.9763047459940571,0.9772241584752915,0.978461815954621,0.9799956033564695,0.9817079612294564,0.9834422236096492,0.9850675802846901,0.9865371959327418,0.9879009178739266,0.9892450594252246,0.9906346321016859,0.9920771630986127,0.9935046730149065,0.9948112335770152,0.9958923248676461,0.9967070910587653,0.9972867697375503,0.9976996658497979,0.998014278332825,0.9982770693842135,0.9985080566109085,0.998714226615964,0.9989000637356428,0.9990679466506347,0.9992227600139018,0.9993648151776647,0.9994952245743385,0.9996126394617928,0.9997183532579903,0.9998112360389495,0.9998892668139044,0.9999485878704282,0.9999865001268596,1.0,0.9999850467713434,0.9999383338686367,0.9998574957035424,0.9997386622191791,0.9995780311956726,0.9993729002217403,0.9991153586623754,0.9988008625076362,0.9984287519643728,0.998000904726147,0.9975233589183466,0.9970011776306725,0.9964462256980775,0.9958644690449622,0.9952505787599516,0.9945934908189242,0.993887434399336,0.9931300789407712,0.9923275836616282,0.9914934198065404,0.990644765546113,0.9898024455117763,0.9889773153454787,0.9881880101748369,0.9874425056647975,0.9867442981002849,0.9860861570871806,0.9934090663054833,-0.12111334676740843,0.10142428192440113,-0.028972025921851243,-0.057170732542043474,0.027470485085790856,0.0021423012456133375,0.09988701805709516,-0.04538723729189973,0.06984117986336572,0.08988479497755808,0.17815688196567736,-0.2940063989850165,-0.9118781227485614,-0.9414229665620155,-0.9287221455465314,-0.8688230437981822,0.48878912769156385,-0.8600430039384782,0.9904717811444618,0.9570556827918971,0.9916564157714101,-0.48805322508878085,0.4640769119782588,-0.3332035708891465,0.249957459006458,0.9800953766765452,0.9907252400043461,0.510360200709978,0.23964939585580342
_74,0.07354755306270633,0.9666201202481649,0.9664149207085148,0.9662031437933843,0.9659891003330022,0.9657832396176043,0.9655980115309899,0.9654470494346296,0.9653404524090593,0.9652761508102051,0.9652558529589598,0.9652847134264664,0.9653723826355908,0.9655312457616584,0.9657725784915006,0.9661057354645974,0.96651867464367,0.9669986131169643,0.9675429154098975,0.9681455878089774,0.968780355678123,0.9693935822278307,0.9699245047553945,0.9703374639507294,0.97063816921773,0.9708714891773915,0.9710878237897105,0.971346813666905,0.9716914585864759,0.9721479382258718,0.9726823750640433,0.973221778597855,0.973677510842138,0.9740134584753435,0.9742677814057752,0.9745149057439482,0.9748027405093055,0.9751381121378481,0.9755299938876643,0.9760144622709881,0.9766693515584975,0.9775809230106337,0.978800599293762,0.9803052863584781,0.9819780095073827,0.9836641213145882,0.9852361635577442,0.986651315430868,0.9879624055771079,0.9892570621921729,0.9905999186723351,0.9919977473476764,0.9933821892156837,0.9946479437657668,0.9956926072887936,0.9964780231793385,0.9970375091329713,0.9974394759833264,0.997751236768208,0.9980164680466573,0.9982533780344344,0.9984677617151868,0.998663345433564,0.9988426897936148,0.9990108867953749,0.9991681294784213,0.9993155292175095,0.999451209370035,0.9995769655515527,0.9996918142445634,0.9997938241784405,0.9998785509434379,0.9999432085060108,0.9999850467713434,1.0,0.9999840672100294,0.9999346576779347,0.9998482479102478,0.9997209840688811,0.9995499550047258,0.9993277346447569,0.9990495856120936,0.9987144430570974,0.9983238005002318,0.9978832195634202,0.9973974279318065,0.9968776715970904,0.9963297941973012,0.995748933752122,0.9951246616270719,0.9944515415085499,0.9937272934702983,0.9929577941992275,0.9921560159343751,0.9913386188713363,0.990525911172836,0.9897285543841413,0.9889647177821419,0.9882421767754257,0.987564356635282,0.9869243464830951,0.9935734053017452,-0.12129225209406393,0.09635115151197168,-0.026977087675984265,-0.05675485935410602,0.026892447687837252,0.0019496984046879955,0.09968870707850949,-0.04557811184710743,0.06984722829074122,0.08997259166542214,0.1776306671068837,-0.29471607950672674,-0.9119464081774269,-0.941729310388134,-0.9288258473667169,-0.8690385913229436,0.4893041937145701,-0.8603395475679793,0.9906411541261867,0.9574074653968667,0.9918218247638493,-0.49048615612453067,0.46629106173200313,-0.3346065312212434,0.2529567361555229,0.9804016637023365,0.9906911898321819,0.5127640552646191,0.24267106840737085
_75,0.07357348114830443,0.9665626591797387,0.966369373548687,0.9661691403695155,0.9659662900152627,0.965771343650928,0.9655968135211362,0.9654563569010299,0.9653600934093729,0.9653060294007054,0.9652957571734043,0.9653343532287653,0.9654317402456973,0.9656004656894437,0.9658519866925013,0.9661956973139579,0.9666195669159607,0.9671107469905958,0.9676667940787301,0.968281878365343,0.9689296270290163,0.9695562273595039,0.9701004101456774,0.9705259286322956,0.9708380714248904,0.9710816600098026,0.9713076215065736,0.9715767623154382,0.9719335053121568,0.9724046530461685,0.9729565992305481,0.9735156899014578,0.9739920144825389,0.974347927570222,0.9746202833866939,0.9748830420560074,0.9751844612371319,0.9755316154137365,0.9759328341771211,0.9764226701661509,0.9770766736627908,0.9779787867214839,0.9791784613025708,0.98065160894155,0.9822818265741211,0.9839164628978899,0.9854314283903723,0.9867879683422668,0.9880420121237677,0.989282557187317,0.9905738212908615,0.9919217572970626,0.9932576807680517,0.9944771207370563,0.9954801730579662,0.9962317718610273,0.9967675232320569,0.9971558692227731,0.9974627672965128,0.9977288187995408,0.9979702605942199,0.9981916347241254,0.9983958637835544,0.9985857182039759,0.9987665236346379,0.9989383581165205,0.9991023388135934,0.9992560227237012,0.9994017090823611,0.9995385756517321,0.9996648526257319,0.9997754347621798,0.999867422136761,0.9999383338686367,0.9999840672100294,1.0,0.9999832116214109,0.9999304905943738,0.9998379825796645,0.9997025603996603,0.9995172934331285,0.9992772651414771,0.9989809538798481,0.9986294382860844,0.998227757374116,0.9977803361809192,0.9972977808767712,0.996785753984396,0.9962398572344356,0.995650334172295,0.9950120846288605,0.9943228881854703,0.9935883293552924,0.9928208560831145,0.9920365818028897,0.9912552526420956,0.9904873208343068,0.9897504553676415,0.9890522392093891,0.9883960387706544,0.9877752519781333,0.9937447828063573,-0.12120114584019387,0.0910627119336276,-0.02503124742385827,-0.056398689631188485,0.026393745965107785,0.0016230455452116248,0.09946178292960575,-0.04578534619581715,0.06986847620543428,0.0900573368244545,0.1770664563699252,-0.2954105973961475,-0.9120201879817421,-0.9420481703548091,-0.9289489588727654,-0.8692284375219682,0.4898621407393908,-0.8606646690153718,0.9908118396275984,0.9578001888689841,0.9919957677699087,-0.49305682291647246,0.46863805452634266,-0.3360269185994897,0.2562040254893282,0.9807444558518561,0.9906656509325684,0.5153843385018138,0.2459451014206646
_76,0.073625677740691,0.9665172067096367,0.966336498668368,0.9661484462939032,0.9659574054019311,0.9657739656217934,0.9656107005095748,0.9654812911694904,0.965395879962452,0.9653525485711089,0.9653527582724295,0.9654015135852468,0.9655090094189842,0.9656879541477472,0.9659499867633509,0.9663045403114289,0.9667396028494057,0.9672422623060014,0.9678102557002097,0.9684379301692544,0.9690988161656956,0.9697389359857161,0.970296532214313,0.9707347801587483,0.9710585493528366,0.9713126026850419,0.9715483829642774,0.9718278611689408,0.9721968907283779,0.9726828684362752,0.9732524447574353,0.9738313067314216,0.9743282996029091,0.9747042519003066,0.9749946856520803,0.975273022845673,0.9755878144003971,0.9759463987515447,0.9763564563026651,0.9768509365945843,0.9775030773431315,0.978394501492152,0.9795727273362027,0.9810126774997688,0.9825984846538882,0.9841794553017523,0.985634886686721,0.9869300565799557,0.9881240644657053,0.9893072805647171,0.9905434633782804,0.9918376985403283,0.9931210512257248,0.9942900526273848,0.9952475713125849,0.9959619072972806,0.9964711417720263,0.9968437757764061,0.9971442834291757,0.9974099485567195,0.9976549982496661,0.9978825661419799,0.9980947419266375,0.9982944508862288,0.998487288653773,0.9986732467954978,0.9988534982495514,0.9990250442585706,0.9991906729689384,0.9993496566131183,0.9995003849162699,0.9996371545381579,0.9997569536281472,0.9998574957035424,0.9999346576779347,0.9999832116214109,1.0,0.9999819854734552,0.9999253212102048,0.9998266351898496,0.9996795581197132,0.9994789695751437,0.9992228710712467,0.998911890790603,0.9985505325295272,0.998142966851418,0.9976991502851877,0.9972245493107775,0.9967151772618396,0.9961619409450471,0.9955600908059881,0.9949074751791902,0.9942094007609917,0.993477762680506,0.9927280995239948,0.9919795667096026,0.9912424023520269,0.9905337901618009,0.9898611000719483,0.9892276347159374,0.988627068988724,0.9939106722420132,-0.1209114805265993,0.08561330774443474,-0.023096524008824046,-0.05611707530817722,0.025966565074994976,0.0011729164097704508,0.09921696466013452,-0.04598870290952196,0.06974967964539254,0.09007188097862681,0.17648576272222077,-0.29606851519990934,-0.9120534130589525,-0.9423165673185433,-0.9290554693933549,-0.869373245915625,0.49039775179838047,-0.8610324358564161,0.9909762012699722,0.958190370459002,0.9921663885965549,-0.49573117671330447,0.47108044408538136,-0.337454161099295,0.2596160267305152,0.9811019175508685,0.9906357442572189,0.5181783125933955,0.2493873253536976
_77,0.07366921505457927,0.9664728791999065,0.9663051516576168,0.9661296940817528,0.9659508777103818,0.9657793689556871,0.96562780398625,0.9655098852436774,0.9654357716505365,0.9654036374681279,0.9654147991022853,0.9654741826073248,0.9655922736731241,0.9657819548971845,0.9660550463894931,0.9664210173054419,0.9668678853533341,0.9673826790253468,0.9679633246999312,0.9686043366498754,0.9692791429202847,0.9699335948933252,0.9705054144507588,0.9709571608771399,0.971293251826058,0.9715583859464908,0.9718045874578493,0.9720950837886162,0.972477249392779,0.9729790780115849,0.9735674761917696,0.974167415569671,0.9746864168915931,0.9750836892614302,0.9753933438125578,0.9756882339263714,0.9760172115041343,0.9763878740146305,0.9768071450044179,0.9773062853141464,0.9779560427455896,0.9788355629525448,0.9799903241373243,0.9813942503598063,0.9829321136073881,0.9844553461495278,0.9858468556027706,0.9870762391946838,0.9882059769795754,0.9893277794940657,0.9905049041051947,0.9917414990921763,0.9929683237729838,0.9940829134499134,0.9949910585613337,0.9956646462371198,0.9961444272205694,0.9964990352372053,0.9967913981107169,0.9970552856015221,0.9973028064350571,0.9975356373018432,0.9977549446883722,0.9979638724045988,0.9981682326751281,0.9983679523519322,0.998564250355092,0.9987535198472544,0.9989390928659893,0.9991203757829117,0.9992959204383083,0.9994593876692135,0.9996076495847654,0.9997386622191791,0.9998482479102478,0.9999304905943738,0.9999819854734552,1.0,0.9999806315746276,0.9999202213273781,0.9998130010073389,0.9996536399835669,0.9994396162849569,0.9991710635463377,0.998851917986047,0.9984860732494074,0.9980827913838827,0.997647364262841,0.997176254916766,0.9966610649724824,0.9960974063662886,0.9954832293656131,0.9948235197117782,0.994129564913732,0.9934162660756342,0.9927021429356263,0.991997213062563,0.9913181410798361,0.9906720793507086,0.9900622459870175,0.9894826354829753,0.9940686570867661,-0.12044073647937,0.0799302230741265,-0.021251069961157016,-0.05589786843334904,0.025661753640398455,0.0007209646782956349,0.09892335874464664,-0.04618413668311708,0.06962357412706201,0.09004866986117922,0.1758857952272159,-0.2967141019072046,-0.9120953859094567,-0.9425987285735253,-0.9291536130870782,-0.8695419085479645,0.49091885396260365,-0.8614110231319937,0.9911319303690499,0.9585413402269849,0.9923335969942121,-0.4985717185006237,0.4736857114015009,-0.3389712068601649,0.2632761818861328,0.9814796581662156,0.9905976476502856,0.5211684992238571,0.2530805061138491
_78,0.07372465889316418,0.966419081118936,0.9662646367599997,0.9661020903452159,0.9659358322147914,0.9657766109294565,0.965637129923658,0.9655311115257325,0.9654687258563802,0.9654482552704946,0.965470872457131,0.9655414017530785,0.965670646627944,0.9658716729129648,0.9661564977643364,0.9665346282364065,0.966994114926564,0.9675219256142332,0.9681161945365835,0.9687715978241277,0.9694614542813663,0.9701314172409665,0.9707186363373727,0.971184992708642,0.9715344074329418,0.9718115148282788,0.9720690001278922,0.9723714724425101,0.9727679627641223,0.9732870930762809,0.9738960303308504,0.9745189504054149,0.9750619309291767,0.9754824270019296,0.9758130270760725,0.9761259764962152,0.9764704681639279,0.9768543890936007,0.9772837878365979,0.9777880784299299,0.9784352753957578,0.9793018232883766,0.9804309983258048,0.9817956845628304,0.9832814057524101,0.9847419541828027,0.9860641810732845,0.9872223947728007,0.9882828112227396,0.9893385376491416,0.9904522826131097,0.991627165102656,0.9927935513562263,0.993849978743605,0.9947052929051166,0.9953351227523057,0.9957829883429752,0.9961176281290893,0.9964003618987661,0.9966612459679544,0.996910198392876,0.9971474113501079,0.9973730712429764,0.9975905746966633,0.9978059511737187,0.998019057373957,0.9982311483621671,0.9984379417803841,0.9986434120851136,0.9988471227025922,0.9990478305447132,0.9992384681500086,0.9994157751811924,0.9995780311956726,0.9997209840688811,0.9998379825796645,0.9999253212102048,0.9999806315746276,1.0,0.999979432248291,0.9999138029298438,0.9997975450522596,0.999627554225099,0.9994034223522757,0.9991284546308803,0.9988062500527631,0.9984453234100813,0.9980507864945619,0.9976196240166928,0.9971442028594968,0.996620532706712,0.9960466692348501,0.9954272374433417,0.9947728532467641,0.9940977206427296,0.9934196628410862,0.9927484520998694,0.992100172669564,0.9914817424938988,0.9908962923511377,0.9903381783718662,0.9942139215936845,-0.11980605265279672,0.07399121318459535,-0.019550653204032046,-0.05572099291232445,0.025469146706436355,0.00020934754361610366,0.09853949842501551,-0.0463815023272882,0.06948259720509184,0.08998608731736826,0.17517627062824476,-0.2973494641572998,-0.9121187305600088,-0.9428968582767351,-0.929250999058007,-0.8697220774154408,0.4914721038265152,-0.8617895191676478,0.9912732126993371,0.9588761184406625,0.9924905401546088,-0.5016279720073552,0.47650320594753387,-0.3406100871422835,0.26722808548366117,0.9818769445662375,0.9905455703384333,0.5243970879212677,0.2570677641148245
